project_id,normalized_project_id,source_root_relative_path,project_family,project_family_source,revision_family,duplicate_family,year_prefix,workbook_candidate_count,candidate_permitted_input_count,strict_permitted_input_count,target_reference_file_candidate_count,inventory_v1_has_all_three_completed_targets,onedrive_availability,current_cohort,development_eligibility,exclusion_reasons,previous_screening_status,previous_bundle_status,current_source_hash_status,generator_candidate_status
1121006,1121006,112年度工作\112年度工作\1121006宗正-中山路6號,宗正,file_index_customer,REVFAM-112-6F220D98BAF0,DUPFAM-21DD5B5EE4D5,112,1,1,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1121007,1121007,112年度工作\112年度工作\1121007國倫-二水田中淨水場\1121007生管文件,國倫,file_index_customer,REVFAM-112-43DD209EACE3,DUPFAM-29531F4C1690,112,7,7,2,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1121101,1121101,112年度工作\112年度工作\1121101核陽-竹科聯電用開關箱,核陽,file_index_customer,REVFAM-112-378B967B2C32,DUPFAM-B88148EEF1CD,112,3,3,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1121102,1121102,112年度工作\112年度工作\1121102玖聖-屏東縣南州國中老舊校舍重建工程\1121102 生管文件,玖聖,file_index_customer,REVFAM-112-1EA45B450866,DUPFAM-A7329A273E95,112,6,6,2,11,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1121103,1121103,112年度工作\112年度工作\1121103西富-P4零星壁掛盤工程\1121103 生管文件,西富,file_index_customer,REVFAM-112-9EC3F9C172CB,DUPFAM-BC5D282548D0,112,4,4,2,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1121104,1121104,112年度工作\112年度工作\1121104榮陳-嘉興淨水場二期\1121104 生管文件,榮陳,file_index_customer,REVFAM-112-F6606458D522,DUPFAM-FB83320E5FE6,112,7,7,2,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1121105,1121105,112年度工作\112年度工作\1121105利信鳥嘴潭下游送水管B-4\1121105 生管文件,利信鳥嘴潭下游送水管B,file_index_customer,REVFAM-112-8207CF7DA21B,DUPFAM-81A166EE3735,112,7,7,2,2,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1121106,1121106,112年度工作\112年度工作\1121106 三民營造-桂田臨時盤\1121106 生管文件,三民營造,file_index_customer,REVFAM-112-A89116B0E768,DUPFAM-38EA28D71B62,112,4,4,1,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1121107,1121107,112年度工作\112年度工作\1121107器識工程-鈺祥柳環廠建廠工程\1121107 生管文件,器識工程,file_index_customer,REVFAM-112-E00A225F2E2F,DUPFAM-7C9332EDF6BB,112,8,8,3,25,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1121201,1121201,112年度工作\112年度工作\1121201榮陳馬稠後園區配水池二期\1121201 生管文件,榮陳馬稠後園區配水池二期,derived_from_project_name,REVFAM-112-5D12C8A77A80,DUPFAM-15752C57B472,112,7,7,2,16,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1121202,1121202,112年度工作\112年度工作\1121202昱成機電-盤體修改,昱成機電,file_index_customer,REVFAM-112-17402EE2FD81,DUPFAM-B21A1082F6F5,112,0,0,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets|no potential permitted source workbook in current inventory,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1121203,1121203,112年度工作\112年度工作\1121203榮陳員林出水里四百崁延管\1121203 生管文件,榮陳員林出水里四百崁延管,derived_from_project_name,REVFAM-112-40D749C0411D,DUPFAM-2E6F14533253,112,7,7,2,11,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1121204,1121204,112年度工作\112年度工作\1121204卓文彬-開關盤,卓文彬,file_index_customer,REVFAM-112-38C55645AADE,DUPFAM-E4AC04BD06B8,112,3,3,0,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1121205,1121205,112年度工作\112年度工作\1121205西富聯電P4零星工程(堆高機充電控制箱),西富聯電P4零星工程(堆高機充電控制箱),derived_from_project_name,REVFAM-112-C18FBF80D8B1,DUPFAM-F0725319D7B6,112,2,2,0,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130101,1130101,113年度工作\1130101新陳浮洲加壓站至板新場管六,新陳浮洲加壓站至板新場管六,derived_from_project_name,REVFAM-113-75B122729A8D,DUPFAM-068D9D5A5F26,113,7,7,2,6,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130102,1130102,113年度工作\1130102燁誠-燁誠科技有限公司\1130102 生管文件(料不用買，倉庫有),燁誠,file_index_customer,REVFAM-113-5E574555B2CB,DUPFAM-409EDCFDBBD5,113,1,1,0,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130103,1130103,113年度工作\1130103西富銘牌及買料,西富銘牌及買料,derived_from_project_name,REVFAM-113-6A9CEE1FA075,DUPFAM-DC4B69F3CD15,113,2,2,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130104,1130104,113年度工作\1130104瑞震工程-晨希畜牧場洗蛋儲存場新建工程\1130104 生管文件,瑞震工程,file_index_customer,REVFAM-113-7CAB9B966530,DUPFAM-8D0167F46381,113,5,5,1,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130105,1130105,113年度工作\1130105新陳浮洲加壓站至板新場管七\1130105 生管文件,新陳浮洲加壓站至板新場管七,derived_from_project_name,REVFAM-113-8B709B853773,DUPFAM-7A154C62F3DF,113,7,7,2,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130106,1130106,113年度工作\1130106核陽-把手及零料\1130106 生管文件,核陽,file_index_customer,REVFAM-113-E249871FAA81,DUPFAM-6C2A643EBFD9,113,3,3,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130107,1130107,113年度工作\1130107宗正-大樓中庭花園鐵條修繕,宗正,file_index_customer,REVFAM-113-61B3F2A47FFF,DUPFAM-52C113411CCA,113,1,1,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130108,1130108,113年度工作\1130108榮陳高樹泰山2號井\1130108 生管文件,榮陳高樹泰山2號井,derived_from_project_name,REVFAM-113-015508E705DB,DUPFAM-8B5933B3F2B0,113,7,7,2,4,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130109,1130109,113年度工作\1130109國倫竹崎鄉中和村石棹供水\1130109 生管文件,國倫竹崎鄉中和村石棹供水,derived_from_project_name,REVFAM-113-D7D170E919F9,DUPFAM-432FCBC464E2,113,7,7,2,5,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130110,1130110,113年度工作\1130110榮陳花壇大葉5號井\1130110 生管文件,榮陳花壇大葉5號井,derived_from_project_name,REVFAM-113-DBC498F77D6E,DUPFAM-3478EB2AF020,113,7,7,2,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130201,1130201,113年度工作\1130201華格-安聯股份有限公司設備新設工程\1130201 生管文件,華格,file_index_customer,REVFAM-113-79C1F6E79F9D,DUPFAM-B26107ED3D11,113,7,7,1,17,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130202,1130202,113年度工作\1130202詠翔鑫-首銳開關箱製作\1130202 生管文件,詠翔鑫,file_index_customer,REVFAM-113-AD89D54E67CA,DUPFAM-E883C7EE61DB,113,3,3,1,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130203,1130203,113年度工作\1130203顯茂-WH用靜電箱,顯茂,file_index_customer,REVFAM-113-73876972D886,DUPFAM-3800BA85D7AC,113,2,2,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130204,1130204,113年度工作\1130204榮陳北斗永靖7號井\1130204 生管文件,榮陳北斗永靖7號井,derived_from_project_name,REVFAM-113-8B14E5047992,DUPFAM-5BBAC830FC20,113,7,7,2,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130205,1130205,113年度工作\1130205榮陳-新市區南134線新設監控\1130205 生管文件,榮陳,file_index_customer,REVFAM-113-3C02193BEEC3,DUPFAM-EF74944512D3,113,7,7,2,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130206,1130206,113年度工作\1130206國倫鹿港13號重鑿井\1130206 生管文件,國倫鹿港13號重鑿井,derived_from_project_name,REVFAM-113-9EF3985F53C9,DUPFAM-2BE8D90F2D54,113,7,7,2,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130207,1130207,113年度工作\1130207飛達機電曾文二期場外1500MM管線\1130207 生管文件,飛達機電曾文二期場外1500MM管線,derived_from_project_name,REVFAM-113-5A23C266CC3F,DUPFAM-A60497274FCF,113,7,7,2,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130208,1130208,113年度工作\1130208進一水電新竹市大中區管線建置\1130208 生管文件,進一水電新竹市大中區管線建置,derived_from_project_name,REVFAM-113-9A0BCE694E63,DUPFAM-1B05220E475E,113,7,7,2,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130301,1130301,113年度工作\1130301核楊-聯電配電工程及戶外箱製作\1130301生管文件,核楊,file_index_customer,REVFAM-113-938F1B490B44,DUPFAM-6E180CEBFC0B,113,6,6,1,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130302,1130302,113年度工作\1130302宗正-除草,宗正,file_index_customer,REVFAM-113-032899CABF02,DUPFAM-69FDAF9A8A97,113,1,1,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130303,1130303,113年度工作\1130303宗正-每月廠房整理,宗正,file_index_customer,REVFAM-113-31FC66DF48E0,DUPFAM-0C00DAAE9843,113,1,1,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130304,1130304,113年度工作\1130304新陳濁幹線(27K+257)改善工程\1130304 生管文件,新陳濁幹線(27K+257)改善工程,derived_from_project_name,REVFAM-113-BE5DF25F9964,DUPFAM-5675E32CA27D,113,7,7,2,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130305,1130305,113年度工作\1130305新陳-濁幹線(27K+820)改善工程\1130305 生管文件,新陳,file_index_customer,REVFAM-113-744C3973502A,DUPFAM-8E559E26F3B0,113,7,7,2,3,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130306,1130306,113年度工作\1130306義竹營運所操作盤BTS更換,義竹營運所操作盤BTS更換,derived_from_project_name,REVFAM-113-B8A88AC89715,DUPFAM-AA1E32963522,113,2,2,1,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130307,1130307,113年度工作\1130307台灣色譜-台灣應用材料股份有限公司電力新設工程\1130307 生管文件,台灣色譜,file_index_customer,REVFAM-113-6094B3055B45,DUPFAM-927628E10991,113,8,8,8,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130308,1130308,113年度工作\1130308金坐營造-台南市環保局安定區擋土牆修繕工程\1130308 生管文件,金坐營造,file_index_customer,REVFAM-113-19A95389CED8,DUPFAM-52802A36AA1A,113,3,3,0,2,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130309,1130309,113年度工作\1130309桂田-磐古二期\1130309 生管文件,桂田,file_index_customer,REVFAM-113-CD274DB9AC8D,DUPFAM-447F2F8D7629,113,4,4,1,15,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130310,1130310,113年度工作\1130310新陳-竹科四期-竹南基地送水管後龍至造橋段\1130310 生管文件,新陳,file_index_customer,REVFAM-113-6598274FC470,DUPFAM-0667063F142D,113,7,7,2,5,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130311,1130311,113年度工作\1130311利信鳥嘴潭下游送水管B-6\1130311 生管文件,利信鳥嘴潭下游送水管B,file_index_customer,REVFAM-113-2DD1E1BADED9,DUPFAM-F553D9C396FB,113,7,7,2,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130312,1130312,113年度工作\1130312國倫楠玉及鏡面場監控盤增設\1130312 生管文件,國倫楠玉及鏡面場監控盤增設,derived_from_project_name,REVFAM-113-E3837303B034,DUPFAM-2D4BFE6B8824,113,7,7,2,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130313,1130313,113年度工作\1130313卓文彬-開關箱\1130313 生管文件,卓文彬,file_index_customer,REVFAM-113-C41F1B66B2F3,DUPFAM-3701037CD6BD,113,2,2,0,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130314,1130314,113年度工作\1130314器識-柳環廠後續追加工程\1130314 生管文件,器識,file_index_customer,REVFAM-113-29C1112EE07F,DUPFAM-2C8E8E24AD8D,113,8,8,2,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130401,1130401,113年度工作\1130401西富-聯電P4零星工程\1130401 生管文件,西富,file_index_customer,REVFAM-113-338AAE8AF984,DUPFAM-1CE7BD2980E3,113,4,4,1,0,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130402,1130402,113年度工作\1130402飛達機電-東港溪至鳳山水庫新園段送水管四\1130402 生管文件,飛達機電,file_index_customer,REVFAM-113-30D14936D94C,DUPFAM-162E88EC6A96,113,7,7,2,1,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130403,1130403,113年度工作\1130403榮陳員林第三淨水場快濾桶更新\1130403 生管文件,榮陳員林第三淨水場快濾桶更新,derived_from_project_name,REVFAM-113-465C0C1E98D0,DUPFAM-E829CA93958A,113,7,7,2,6,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
1130404,1130404,113年度工作\1130404皓宇水電-台南市消防局(第三救災救護大隊)將軍分局新建工程\1130404 生管文件,皓宇水電,file_index_customer,REVFAM-113-FDE1F187C268,DUPFAM-E775B98117F2,113,7,7,1,19,False,AVAILABLE,UNASSIGNED_DEVELOPMENT_INVENTORY,NOT_CURRENTLY_DEVELOPMENT_ELIGIBLE,inventory v1 did not detect all three completed targets,NOT_PREVIOUSLY_SCREENED,NOT_PREVIOUSLY_SCREENED,HASH_RECORDED_ALL_PROJECT_FILES,WORKSHEET_REVIEW_REQUIRED
